id,url,longitude,latitude,found
airbnb19543817,https://www.airbnb.es/rooms/19543817,-1.7747784519919019,42.803818575143836,2017-08-14 22:50:13.548000
airbnb19800387,https://www.airbnb.es/rooms/19800387,-1.7754449176412452,42.80204594044415,2017-08-14 22:50:17.306000
airbnb623429,https://www.airbnb.es/rooms/623429,-1.7756356717377997,42.80274580008791,2017-08-14 22:50:17.306000
airbnb1052377,https://www.airbnb.es/rooms/1052377,-1.7760528390729375,42.8022986751233,2017-08-14 22:50:21.195000
airbnb15779219,https://www.airbnb.es/rooms/15779219,-1.7926541550707151,42.793626644248974,2017-08-14 22:50:09.505000
airbnb6024653,https://www.airbnb.es/rooms/6024653,-1.7755708127716179,42.800933547033196,2017-08-14 22:50:13.548000
airbnb18883915,https://www.airbnb.es/rooms/18883915,-1.7752704683990375,42.80095719418373,2017-08-14 22:50:21.195000
airbnb621498,https://www.airbnb.es/rooms/621498,-1.774652245894854,42.80121639872439,2017-08-14 22:50:09.505000
airbnb629827,https://www.airbnb.es/rooms/629827,-1.7743234401286878,42.80129873898155,2017-08-14 22:50:17.307000
airbnb19904324,https://www.airbnb.es/rooms/19904324,-1.7511560232131476,42.81635502057234,2017-08-14 02:15:09.673000
airbnb19688668,https://www.airbnb.es/rooms/19688668,-1.748676188530033,42.816487181403055,2017-08-14 02:15:09.673000
airbnb13200452,https://www.airbnb.es/rooms/13200452,-1.747508228011755,42.81693667307285,2017-08-14 02:15:24.323000
airbnb13184242,https://www.airbnb.es/rooms/13184242,-1.7483722719691523,42.8184091691965,2017-08-14 02:15:32.163000
airbnb462475,https://www.airbnb.es/rooms/462475,-1.7486551672463275,42.81903187780083,2017-08-14 02:15:32.163000
airbnb10556813,https://www.airbnb.es/rooms/10556813,-1.7029672759800643,42.82288929872841,2017-08-14 02:15:24.323000
airbnb9281889,https://www.airbnb.es/rooms/9281889,-1.6955434808708754,42.82287723300758,2017-08-14 02:15:32.163000
airbnb19183911,https://www.airbnb.es/rooms/19183911,-1.6867695024249323,42.844788179591,2017-08-27 17:17:38.672000
airbnb11350212,https://www.airbnb.es/rooms/11350212,-1.6848564529576258,42.84590874886432,2017-08-14 02:15:20.626000
airbnb19578743,https://www.airbnb.es/rooms/19578743,-1.6768769469245421,42.83767149113445,2017-08-14 02:15:13.291000
airbnb21095076,https://www.airbnb.es/rooms/21095076,-1.6942848519561364,42.824510336532256,2017-09-27 20:24:53.191000
airbnb19367853,https://www.airbnb.es/rooms/19367853,-1.6836883951504225,42.80536623333107,2017-08-14 02:15:28.523000
airbnb1298602,https://www.airbnb.es/rooms/1298602,-1.6845160616743862,42.80439265129314,2017-08-14 02:15:28.523000
airbnb9709673,https://www.airbnb.es/rooms/9709673,-1.6849752348564073,42.804739548350426,2017-08-14 02:15:32.163000
airbnb6533064,https://www.airbnb.es/rooms/6533064,-1.685353519510945,42.80491514651777,2017-08-14 02:15:13.291000
airbnb19783800,https://www.airbnb.es/rooms/19783800,-1.6856748756682791,42.804608558153085,2017-08-14 02:15:13.291000
airbnb2680880,https://www.airbnb.es/rooms/2680880,-1.6817024738556252,42.80442149184233,2017-08-14 02:15:28.522000
airbnb18685315,https://www.airbnb.es/rooms/18685315,-1.6814516358367837,42.80386417505979,2017-08-14 02:15:35.753000
airbnb12967864,https://www.airbnb.es/rooms/12967864,-1.6816650036189495,42.80355424678052,2017-08-14 02:15:28.522000
airbnb12968114,https://www.airbnb.es/rooms/12968114,-1.6808000785942685,42.80371039235372,2017-08-14 02:15:32.163000
