X,Y,id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price,FEATURE,BARRIO,SECCIONES,URL1,URL2,URL3,URLPDF1,URLPDF2,GEOM_AREA,GEOM_PERI,BEGINLIFE
-1.677926336716062,42.803215686038001,airbnb6942130,https://www.airbnb.es/rooms/6942130,-1.677926336716062,42.803215686038001,2017-08-14 02:15:09.673000,2017-09-27 21:14:47.787000,airbnb25428104,private_room,1,2,9,1,20,60100017,Etxabakoitz,"D 4 Iturrama (1-26, la 23 no existe): 12, 13, 26",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1099443.07,5729.41,23/11/2015
-1.677387104757105,42.802815599220018,airbnb6805544,https://www.airbnb.es/rooms/6805544,-1.677387104757105,42.802815599220018,2017-08-14 02:15:24.323000,2017-09-27 21:14:51.615000,airbnb25428104,private_room,1,2,40,1,20,60100017,Etxabakoitz,"D 4 Iturrama (1-26, la 23 no existe): 12, 13, 26",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1099443.07,5729.41,23/11/2015
-1.67680586596735,42.802602010743271,airbnb6805193,https://www.airbnb.es/rooms/6805193,-1.676805865967350,42.802602010743271,2017-08-14 02:15:16.943000,2017-09-27 21:14:58.697000,airbnb25428104,private_room,1,2,5,1,20,60100017,Etxabakoitz,"D 4 Iturrama (1-26, la 23 no existe): 12, 13, 26",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1099443.07,5729.41,23/11/2015
-1.677510481325002,42.802157622276987,airbnb19010455,https://www.airbnb.es/rooms/19010455,-1.677510481325002,42.802157622276987,2017-08-14 02:15:24.323000,2017-09-27 21:15:02.011000,airbnb17565944,private_room,0,2,3,1,60,60100017,Etxabakoitz,"D 4 Iturrama (1-26, la 23 no existe): 12, 13, 26",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1099443.07,5729.41,23/11/2015
-1.678826819569416,42.802662714852907,airbnb3495274,https://www.airbnb.es/rooms/3495274,-1.678826819569416,42.802662714852907,2017-08-14 02:15:20.626000,2017-09-27 21:15:05.771000,airbnb17565944,private_room,1,2,16,1,70,60100017,Etxabakoitz,"D 4 Iturrama (1-26, la 23 no existe): 12, 13, 26",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1099443.07,5729.41,23/11/2015
-1.68633627784517,42.807103458547516,airbnb13616275,https://www.airbnb.es/rooms/13616275,-1.686336277845170,42.807103458547516,2017-08-14 02:15:24.323000,2017-09-27 21:15:39.957000,airbnb78837839,private_room,1,2,4,1,90,60100017,San Jorge-Sanduzelai,"D 7 Arrotxapea (1-23): 10 a 14,  17,  20",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,1515130.60,8379.20,23/11/2015
-1.654389744021546,42.798876771485666,airbnb19220476,https://www.airbnb.es/rooms/19220476,-1.654389744021546,42.798876771485666,2017-08-14 02:33:06.371000,2017-09-27 21:17:32.364000,airbnb129253357,private_room,1,2,0,1,250,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.652289711742406,42.80265686994516,airbnb19455403,https://www.airbnb.es/rooms/19455403,-1.652289711742406,42.802656869945160,2017-08-14 02:32:37.361000,2017-09-27 21:17:36.100000,airbnb8625023,private_room,1,2,1,1,60,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.652534386254613,42.799787392811417,airbnb18610416,https://www.airbnb.es/rooms/18610416,-1.652534386254613,42.799787392811417,2017-08-14 02:32:37.361000,2017-09-27 21:17:39.639000,airbnb129253357,private_room,5,15,3,1,400,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.648711223333714,42.803154369426686,airbnb7158000,https://www.airbnb.es/rooms/7158000,-1.648711223333714,42.803154369426686,2017-08-14 02:32:37.361000,2017-09-27 21:17:43.311000,airbnb37486284,entire_home,4,8,34,1,73,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.637978714399343,42.797129370842868,airbnb18138509,https://www.airbnb.es/rooms/18138509,-1.637978714399343,42.797129370842868,2017-08-14 02:33:39.880000,2017-09-27 21:17:46.772000,airbnb88631373,entire_home,4,8,4,1,150,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.637892522364164,42.798040565307872,airbnb4266740,https://www.airbnb.es/rooms/4266740,-1.637892522364164,42.798040565307872,2017-08-14 02:34:27.553000,2017-09-27 21:17:50.852000,airbnb22109206,entire_home,3,6,1,4,110,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.640730636833042,42.797201453666162,airbnb16656456,https://www.airbnb.es/rooms/16656456,-1.640730636833042,42.797201453666162,2017-08-14 02:33:44.181000,2017-09-27 21:17:54.209000,airbnb63391678,private_room,1,2,3,1,40,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.641621431103306,42.800430569055465,airbnb15468845,https://www.airbnb.es/rooms/15468845,-1.641621431103306,42.800430569055465,2017-08-14 02:33:39.880000,2017-09-27 21:17:58.065000,airbnb67913445,private_room,1,2,5,1,25,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.640412783567401,42.803317768379301,airbnb17428709,https://www.airbnb.es/rooms/17428709,-1.640412783567401,42.803317768379301,2017-08-28 19:43:27.090000,2017-09-27 21:18:01.845000,airbnb47127279,private_room,1,2,2,1,44,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.640649002214611,42.803190891187299,airbnb17428712,https://www.airbnb.es/rooms/17428712,-1.640649002214611,42.803190891187299,2017-08-28 19:43:23.133000,2017-09-27 21:18:05.654000,airbnb47127279,private_room,1,3,3,1,50,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.640840515219922,42.801579976321236,airbnb19308508,https://www.airbnb.es/rooms/19308508,-1.640840515219922,42.801579976321236,2017-08-28 19:43:19.087000,2017-09-27 21:18:08.546000,airbnb47127279,entire_home,4,6,0,1,300,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.642215152828213,42.8027326180244,airbnb17428711,https://www.airbnb.es/rooms/17428711,-1.642215152828213,42.802732618024400,2017-08-28 19:43:30.983000,2017-09-27 21:18:12.020000,airbnb47127279,private_room,1,3,1,1,105,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.643148548196065,42.802750169760301,airbnb3500111,https://www.airbnb.es/rooms/3500111,-1.643148548196065,42.802750169760301,2017-08-14 02:33:48.049000,2017-09-27 21:18:15.603000,airbnb17606183,private_room,1,2,76,1,15,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.643073599268625,42.802862433692873,airbnb15475063,https://www.airbnb.es/rooms/15475063,-1.643073599268625,42.802862433692873,2017-08-14 02:33:52.154000,2017-09-27 21:18:18.619000,airbnb19254606,private_room,1,1,0,5,15,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.643532607687811,42.803131659552385,airbnb3499957,https://www.airbnb.es/rooms/3499957,-1.643532607687811,42.803131659552385,2017-08-14 02:33:31.558000,2017-09-27 21:18:23.906000,airbnb17606183,private_room,1,2,229,1,15,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.643686987106132,42.802698953454588,airbnb13510464,https://www.airbnb.es/rooms/13510464,-1.643686987106132,42.802698953454588,2017-08-14 02:34:13.656000,2017-09-27 21:18:27.105000,airbnb77543805,entire_home,3,4,0,8,144,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.644487830056873,42.802892910494258,airbnb19330828,https://www.airbnb.es/rooms/19330828,-1.644487830056873,42.802892910494258,2017-08-14 02:33:56.770000,2017-09-27 21:18:31.210000,airbnb105336593,entire_home,3,8,1,3,60,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.646858446284942,42.801390159563972,airbnb13555927,https://www.airbnb.es/rooms/13555927,-1.646858446284942,42.801390159563972,2017-08-14 02:34:01.062000,2017-09-27 21:18:35.121000,airbnb29890563,private_room,1,2,1,1,150,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.646892202176304,42.801901523207967,airbnb11163908,https://www.airbnb.es/rooms/11163908,-1.646892202176304,42.801901523207967,2017-08-14 02:34:13.656000,2017-09-08 04:40:55.790000,airbnb58062239,entire_home,3,5,0,1,150,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.644578493913436,42.801049564406718,airbnb3431104,https://www.airbnb.es/rooms/3431104,-1.644578493913436,42.801049564406718,2017-08-14 02:34:17.957000,2017-09-27 21:18:40.668000,airbnb17289813,entire_home,4,5,11,2,350,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.644997870929399,42.803093866933494,airbnb5889643,https://www.airbnb.es/rooms/5889643,-1.644997870929399,42.803093866933494,2017-08-14 02:33:39.880000,2017-09-27 21:18:44.740000,airbnb19254606,entire_home,3,7,8,1,130,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.646000697791405,42.802112773960744,airbnb11163407,https://www.airbnb.es/rooms/11163407,-1.646000697791405,42.802112773960744,2017-08-14 02:34:05.051000,2017-09-27 21:18:48.551000,airbnb58062239,private_room,1,2,13,1,35,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.646758671586025,42.802959096104956,airbnb11164181,https://www.airbnb.es/rooms/11164181,-1.646758671586025,42.802959096104956,2017-08-14 02:33:35.897000,2017-09-27 21:18:52.037000,airbnb58062239,private_room,1,1,14,1,20,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.644666204327842,42.804446621738713,airbnb18541623,https://www.airbnb.es/rooms/18541623,-1.644666204327842,42.804446621738713,2017-08-14 02:33:39.880000,2017-09-27 21:18:56.287000,airbnb67755934,entire_home,3,5,7,1,40,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.645450873614967,42.804727331894433,airbnb13437952,https://www.airbnb.es/rooms/13437952,-1.645450873614967,42.804727331894433,2017-08-14 02:34:01.062000,2017-09-27 21:18:59.457000,airbnb76680983,entire_home,1,2,0,3,100,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.646496998130186,42.807283493223935,airbnb16576871,https://www.airbnb.es/rooms/16576871,-1.646496998130186,42.807283493223935,2017-08-14 02:33:35.897000,2017-09-27 21:19:03.311000,airbnb28959635,entire_home,3,6,21,1,115,60100017,Iturrama,"D 4 Iturrama (1-26, la 23 no existe): 1, 3 a 10, 14 a 20, 22,  24",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2405438.39,8323.44,23/11/2015
-1.645011270109051,42.80579948017273,airbnb13862805,https://www.airbnb.es/rooms/13862805,-1.645011270109051,42.805799480172730,2017-08-14 02:34:01.062000,2017-09-27 21:19:09.014000,airbnb37546096,private_room,1,2,4,1,68,60100017,Azpilagaa,"D 4 (1-26 la 23 no existe): 2, 11, 21, 25",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,656880.44,4521.18,23/11/2015
-1.642832722589442,42.808153901710327,airbnb5794568,https://www.airbnb.es/rooms/5794568,-1.642832722589442,42.808153901710327,2017-08-14 02:34:05.051000,2017-09-27 21:19:12.566000,airbnb26411960,entire_home,1,3,9,2,75,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.642626536125609,42.806757392404052,airbnb19649822,https://www.airbnb.es/rooms/19649822,-1.642626536125609,42.806757392404052,2017-08-14 02:33:52.154000,2017-09-27 21:19:15.798000,airbnb134885043,private_room,1,2,0,4,80,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
-1.642602752601457,42.805215484664224,airbnb10009031,https://www.airbnb.es/rooms/10009031,-1.642602752601457,42.805215484664224,2017-08-14 02:33:44.181000,2017-09-27 21:19:19.764000,airbnb3080099,entire_home,2,4,74,1,90,60100017,Milagrosa-Arrosadia,"D 5 Milagrosa (1-12): 1 a 7,   9 a 12",http://www.pamplona.es/verPagina.asp?idPag=1521&idioma=1,http://www.pamplona.es/verPagina.asp?idPag=1522&idioma=1,http://www.pamplona.es/srv/opendata/verPagina.aspx?idioma=1&nifEntidad=P3120100G&paginaOpenData=2&cbotipos=2,http://www.pamplona.es/opendatadocs/LibroDem1DEFINITIVO.pdf,http://www.pamplona.es/opendatadocs/LibroDem2DEFINITIVO.pdf,2525985.48,7648.39,23/11/2015
